problem_id,model,solution_file,status,score,relative_score,tests_passed,execution_time,memory_usage
IATI-2024-junior-walk,Qwen3-8B-Non-Thinking,walk_Qwen3-8B-Non-Thinking_2.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IATI-2024-junior-walk,Qwen3-8B-Non-Thinking,walk_Qwen3-8B-Non-Thinking_3.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,1.800,2.07421875
IATI-2024-junior-walk,Qwen3-8B-Non-Thinking,walk_Qwen3-8B-Non-Thinking_4.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.100,1.81640625
IATI-2024-junior-walk,Qwen3-8B-Non-Thinking,walk_Qwen3-8B-Non-Thinking_5.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.100,1.81640625
IATI-2024-junior-walk,Qwen3-8B-Non-Thinking,walk_Qwen3-8B-Non-Thinking_6.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.100,1.81640625
IATI-2024-junior-walk,Qwen3-8B-Non-Thinking,walk_Qwen3-8B-Non-Thinking_7.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IATI-2024-junior-xy,Qwen3-8B-Non-Thinking,xy_Qwen3-8B-Non-Thinking_0.cpp,MEMORY_LIMIT_EXCEEDED,0,0.00%,0.00%,0.100,2.07421875
IATI-2024-junior-xy,Qwen3-8B-Non-Thinking,xy_Qwen3-8B-Non-Thinking_1.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,0.250,129.55078125
IATI-2024-junior-xy,Qwen3-8B-Non-Thinking,xy_Qwen3-8B-Non-Thinking_2.cpp,MEMORY_LIMIT_EXCEEDED,0,0.00%,0.00%,0.090,1.7421875
IATI-2024-junior-xy,Qwen3-8B-Non-Thinking,xy_Qwen3-8B-Non-Thinking_3.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.110,2.45703125
IATI-2024-junior-xy,Qwen3-8B-Non-Thinking,xy_Qwen3-8B-Non-Thinking_4.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.120,2.88671875
IATI-2024-junior-xy,Qwen3-8B-Non-Thinking,xy_Qwen3-8B-Non-Thinking_5.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.110,2.45703125
IATI-2024-junior-xy,Qwen3-8B-Non-Thinking,xy_Qwen3-8B-Non-Thinking_6.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IATI-2024-junior-xy,Qwen3-8B-Non-Thinking,xy_Qwen3-8B-Non-Thinking_7.cpp,MEMORY_LIMIT_EXCEEDED,0,0.00%,0.00%,0.100,1.8671875
IATI-2024-senior-five,Qwen3-8B-Non-Thinking,five_Qwen3-8B-Non-Thinking_0.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.390,21.55078125
IATI-2024-senior-five,Qwen3-8B-Non-Thinking,five_Qwen3-8B-Non-Thinking_1.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.450,306.53125
IATI-2024-senior-five,Qwen3-8B-Non-Thinking,five_Qwen3-8B-Non-Thinking_2.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.200,252.2265625
IATI-2024-senior-five,Qwen3-8B-Non-Thinking,five_Qwen3-8B-Non-Thinking_3.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,0.880,89.04296875
IATI-2024-senior-five,Qwen3-8B-Non-Thinking,five_Qwen3-8B-Non-Thinking_4.cpp,RUNTIME_ERROR,5,5.00%,16.36%,0.460,306.53515625
IATI-2024-senior-five,Qwen3-8B-Non-Thinking,five_Qwen3-8B-Non-Thinking_5.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,0.920,9.078125
IATI-2024-senior-five,Qwen3-8B-Non-Thinking,five_Qwen3-8B-Non-Thinking_6.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IATI-2024-senior-five,Qwen3-8B-Non-Thinking,five_Qwen3-8B-Non-Thinking_7.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.360,21.55078125
IATI-2024-senior-game,Qwen3-8B-Non-Thinking,game_Qwen3-8B-Non-Thinking_0.cpp,UNKNOWN,0,0.00%,0.00%,0.000,0
IATI-2024-senior-game,Qwen3-8B-Non-Thinking,game_Qwen3-8B-Non-Thinking_1.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,1.810,40.87109375
IATI-2024-senior-game,Qwen3-8B-Non-Thinking,game_Qwen3-8B-Non-Thinking_2.cpp,UNKNOWN,0,0.00%,0.00%,0.000,0
IATI-2024-senior-game,Qwen3-8B-Non-Thinking,game_Qwen3-8B-Non-Thinking_3.cpp,UNKNOWN,0,0.00%,0.00%,0.000,0
IATI-2024-senior-game,Qwen3-8B-Non-Thinking,game_Qwen3-8B-Non-Thinking_5.cpp,UNKNOWN,0,0.00%,0.00%,0.000,0
IATI-2024-senior-game,Qwen3-8B-Non-Thinking,game_Qwen3-8B-Non-Thinking_6.cpp,UNKNOWN,0,0.00%,0.00%,0.000,0
IATI-2024-senior-game,Qwen3-8B-Non-Thinking,game_Qwen3-8B-Non-Thinking_7.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,1.800,58.65625
IATI-2024-senior-lexgcd,Qwen3-8B-Non-Thinking,lexgcd_Qwen3-8B-Non-Thinking_0.cpp,RUNTIME_ERROR,0,0.00%,0.83%,0.090,2.25
IATI-2024-senior-lexgcd,Qwen3-8B-Non-Thinking,lexgcd_Qwen3-8B-Non-Thinking_1.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IATI-2024-senior-lexgcd,Qwen3-8B-Non-Thinking,lexgcd_Qwen3-8B-Non-Thinking_2.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.83%,1.840,2.58203125
IATI-2024-senior-lexgcd,Qwen3-8B-Non-Thinking,lexgcd_Qwen3-8B-Non-Thinking_3.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.83%,1.800,2.58203125
IATI-2024-senior-lexgcd,Qwen3-8B-Non-Thinking,lexgcd_Qwen3-8B-Non-Thinking_4.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.83%,1.840,2.84375
IATI-2024-senior-lexgcd,Qwen3-8B-Non-Thinking,lexgcd_Qwen3-8B-Non-Thinking_5.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,3.31%,1.850,2.5859375
IATI-2024-senior-lexgcd,Qwen3-8B-Non-Thinking,lexgcd_Qwen3-8B-Non-Thinking_6.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.83%,1.830,2.5859375
IATI-2024-senior-lexgcd,Qwen3-8B-Non-Thinking,lexgcd_Qwen3-8B-Non-Thinking_7.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,4.92%,1.830,3.359375
IATI-2024-senior-ones,Qwen3-8B-Non-Thinking,ones_Qwen3-8B-Non-Thinking_0.cpp,WRONG_ANSWER,0,0.00%,0.00%,0.100,1.86328125
IATI-2024-senior-ones,Qwen3-8B-Non-Thinking,ones_Qwen3-8B-Non-Thinking_1.cpp,WRONG_ANSWER,0,0.00%,0.00%,0.090,1.80859375
IATI-2024-senior-ones,Qwen3-8B-Non-Thinking,ones_Qwen3-8B-Non-Thinking_2.cpp,UNKNOWN,0,0.00%,0.00%,0.000,0
IATI-2024-senior-ones,Qwen3-8B-Non-Thinking,ones_Qwen3-8B-Non-Thinking_3.cpp,WRONG_ANSWER,0,0.00%,0.00%,0.090,1.80859375
IATI-2024-senior-ones,Qwen3-8B-Non-Thinking,ones_Qwen3-8B-Non-Thinking_5.cpp,WRONG_ANSWER,0,0.00%,0.00%,0.100,1.80859375
IATI-2024-senior-ones,Qwen3-8B-Non-Thinking,ones_Qwen3-8B-Non-Thinking_6.cpp,WRONG_ANSWER,0,0.00%,0.00%,0.100,1.8046875
IATI-2024-senior-ones,Qwen3-8B-Non-Thinking,ones_Qwen3-8B-Non-Thinking_7.cpp,WRONG_ANSWER,0,0.00%,0.00%,0.100,1.80859375
IATI-2024-senior-travel,Qwen3-8B-Non-Thinking,travel_Qwen3-8B-Non-Thinking_0.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,1.200,609.58984375
IATI-2024-senior-travel,Qwen3-8B-Non-Thinking,travel_Qwen3-8B-Non-Thinking_1.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,1.200,37.78125
IATI-2024-senior-travel,Qwen3-8B-Non-Thinking,travel_Qwen3-8B-Non-Thinking_2.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,1.210,33.71484375
IATI-2024-senior-travel,Qwen3-8B-Non-Thinking,travel_Qwen3-8B-Non-Thinking_3.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,1.210,611.62890625
IATI-2024-senior-travel,Qwen3-8B-Non-Thinking,travel_Qwen3-8B-Non-Thinking_4.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,1.260,44.640625
IATI-2024-senior-travel,Qwen3-8B-Non-Thinking,travel_Qwen3-8B-Non-Thinking_5.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IATI-2024-senior-travel,Qwen3-8B-Non-Thinking,travel_Qwen3-8B-Non-Thinking_6.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,1.200,613.66796875
IATI-2024-senior-travel,Qwen3-8B-Non-Thinking,travel_Qwen3-8B-Non-Thinking_7.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2023-contest-beechtree,Qwen3-8B-Non-Thinking,beechtree_Qwen3-8B-Non-Thinking_0.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2023-contest-beechtree,Qwen3-8B-Non-Thinking,beechtree_Qwen3-8B-Non-Thinking_1.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,2.42%,1.810,30.984375
IOI-2023-contest-beechtree,Qwen3-8B-Non-Thinking,beechtree_Qwen3-8B-Non-Thinking_2.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2023-contest-beechtree,Qwen3-8B-Non-Thinking,beechtree_Qwen3-8B-Non-Thinking_3.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2023-contest-beechtree,Qwen3-8B-Non-Thinking,beechtree_Qwen3-8B-Non-Thinking_4.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2023-contest-beechtree,Qwen3-8B-Non-Thinking,beechtree_Qwen3-8B-Non-Thinking_6.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,2.42%,1.800,23.8125
IOI-2023-contest-beechtree,Qwen3-8B-Non-Thinking,beechtree_Qwen3-8B-Non-Thinking_7.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2023-contest-closing,Qwen3-8B-Non-Thinking,closing_Qwen3-8B-Non-Thinking_0.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2023-contest-closing,Qwen3-8B-Non-Thinking,closing_Qwen3-8B-Non-Thinking_1.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2023-contest-closing,Qwen3-8B-Non-Thinking,closing_Qwen3-8B-Non-Thinking_2.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2023-contest-closing,Qwen3-8B-Non-Thinking,closing_Qwen3-8B-Non-Thinking_3.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2023-contest-closing,Qwen3-8B-Non-Thinking,closing_Qwen3-8B-Non-Thinking_4.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2023-contest-closing,Qwen3-8B-Non-Thinking,closing_Qwen3-8B-Non-Thinking_5.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2023-contest-closing,Qwen3-8B-Non-Thinking,closing_Qwen3-8B-Non-Thinking_6.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2023-contest-closing,Qwen3-8B-Non-Thinking,closing_Qwen3-8B-Non-Thinking_7.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.060,18.83203125
IOI-2023-contest-longesttrip,Qwen3-8B-Non-Thinking,longesttrip_Qwen3-8B-Non-Thinking_0.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2023-contest-longesttrip,Qwen3-8B-Non-Thinking,longesttrip_Qwen3-8B-Non-Thinking_1.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.030,3.87109375
IOI-2023-contest-longesttrip,Qwen3-8B-Non-Thinking,longesttrip_Qwen3-8B-Non-Thinking_2.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2023-contest-longesttrip,Qwen3-8B-Non-Thinking,longesttrip_Qwen3-8B-Non-Thinking_3.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2023-contest-longesttrip,Qwen3-8B-Non-Thinking,longesttrip_Qwen3-8B-Non-Thinking_4.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2023-contest-longesttrip,Qwen3-8B-Non-Thinking,longesttrip_Qwen3-8B-Non-Thinking_5.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2023-contest-longesttrip,Qwen3-8B-Non-Thinking,longesttrip_Qwen3-8B-Non-Thinking_6.cpp,RUNTIME_ERROR,0,0.00%,0.60%,0.030,3.90625
IOI-2023-contest-longesttrip,Qwen3-8B-Non-Thinking,longesttrip_Qwen3-8B-Non-Thinking_7.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2023-contest-overtaking,Qwen3-8B-Non-Thinking,overtaking_Qwen3-8B-Non-Thinking_0.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.010,0.00390625
IOI-2023-contest-overtaking,Qwen3-8B-Non-Thinking,overtaking_Qwen3-8B-Non-Thinking_1.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2023-contest-overtaking,Qwen3-8B-Non-Thinking,overtaking_Qwen3-8B-Non-Thinking_2.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2023-contest-overtaking,Qwen3-8B-Non-Thinking,overtaking_Qwen3-8B-Non-Thinking_3.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2023-contest-overtaking,Qwen3-8B-Non-Thinking,overtaking_Qwen3-8B-Non-Thinking_4.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2023-contest-overtaking,Qwen3-8B-Non-Thinking,overtaking_Qwen3-8B-Non-Thinking_5.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2023-contest-overtaking,Qwen3-8B-Non-Thinking,overtaking_Qwen3-8B-Non-Thinking_6.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2023-contest-overtaking,Qwen3-8B-Non-Thinking,overtaking_Qwen3-8B-Non-Thinking_7.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2023-contest-robot,Qwen3-8B-Non-Thinking,robot_Qwen3-8B-Non-Thinking_0.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2023-contest-robot,Qwen3-8B-Non-Thinking,robot_Qwen3-8B-Non-Thinking_1.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2023-contest-robot,Qwen3-8B-Non-Thinking,robot_Qwen3-8B-Non-Thinking_2.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2023-contest-robot,Qwen3-8B-Non-Thinking,robot_Qwen3-8B-Non-Thinking_3.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2023-contest-robot,Qwen3-8B-Non-Thinking,robot_Qwen3-8B-Non-Thinking_4.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2023-contest-robot,Qwen3-8B-Non-Thinking,robot_Qwen3-8B-Non-Thinking_5.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2023-contest-robot,Qwen3-8B-Non-Thinking,robot_Qwen3-8B-Non-Thinking_6.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2023-contest-soccer,Qwen3-8B-Non-Thinking,soccer_Qwen3-8B-Non-Thinking_0.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2023-contest-soccer,Qwen3-8B-Non-Thinking,soccer_Qwen3-8B-Non-Thinking_1.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2023-contest-soccer,Qwen3-8B-Non-Thinking,soccer_Qwen3-8B-Non-Thinking_2.cpp,RUNTIME_ERROR,0,0.00%,0.88%,0.000,0
IOI-2023-contest-soccer,Qwen3-8B-Non-Thinking,soccer_Qwen3-8B-Non-Thinking_3.cpp,RUNTIME_ERROR,0,0.00%,0.88%,0.010,0
IOI-2023-contest-soccer,Qwen3-8B-Non-Thinking,soccer_Qwen3-8B-Non-Thinking_4.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2023-contest-soccer,Qwen3-8B-Non-Thinking,soccer_Qwen3-8B-Non-Thinking_5.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2023-contest-soccer,Qwen3-8B-Non-Thinking,soccer_Qwen3-8B-Non-Thinking_6.cpp,RUNTIME_ERROR,0,0.00%,0.88%,0.010,0
IOI-2023-contest-soccer,Qwen3-8B-Non-Thinking,soccer_Qwen3-8B-Non-Thinking_7.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2024-contest-hieroglyphs,Qwen3-8B-Non-Thinking,hieroglyphs_Qwen3-8B-Non-Thinking_0.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.030,2.6875
IOI-2024-contest-hieroglyphs,Qwen3-8B-Non-Thinking,hieroglyphs_Qwen3-8B-Non-Thinking_1.cpp,RUNTIME_ERROR,3,3.00%,6.11%,0.100,81.87109375
IOI-2024-contest-hieroglyphs,Qwen3-8B-Non-Thinking,hieroglyphs_Qwen3-8B-Non-Thinking_2.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.040,3.5
IOI-2024-contest-hieroglyphs,Qwen3-8B-Non-Thinking,hieroglyphs_Qwen3-8B-Non-Thinking_3.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2024-contest-hieroglyphs,Qwen3-8B-Non-Thinking,hieroglyphs_Qwen3-8B-Non-Thinking_4.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2024-contest-hieroglyphs,Qwen3-8B-Non-Thinking,hieroglyphs_Qwen3-8B-Non-Thinking_5.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2024-contest-hieroglyphs,Qwen3-8B-Non-Thinking,hieroglyphs_Qwen3-8B-Non-Thinking_6.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2024-contest-hieroglyphs,Qwen3-8B-Non-Thinking,hieroglyphs_Qwen3-8B-Non-Thinking_7.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.89%,1.210,2452.06640625
IOI-2024-contest-message,Qwen3-8B-Non-Thinking,message_Qwen3-8B-Non-Thinking_1.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.140,3.875
IOI-2024-contest-message,Qwen3-8B-Non-Thinking,message_Qwen3-8B-Non-Thinking_2.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2024-contest-message,Qwen3-8B-Non-Thinking,message_Qwen3-8B-Non-Thinking_3.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2024-contest-message,Qwen3-8B-Non-Thinking,message_Qwen3-8B-Non-Thinking_4.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.120,4.11328125
IOI-2024-contest-message,Qwen3-8B-Non-Thinking,message_Qwen3-8B-Non-Thinking_5.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.130,3.9921875
IOI-2024-contest-message,Qwen3-8B-Non-Thinking,message_Qwen3-8B-Non-Thinking_6.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.010,3.81640625
IOI-2024-contest-message,Qwen3-8B-Non-Thinking,message_Qwen3-8B-Non-Thinking_7.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2024-contest-mosaic,Qwen3-8B-Non-Thinking,mosaic_Qwen3-8B-Non-Thinking_0.cpp,MEMORY_LIMIT_EXCEEDED,22,22.00%,64.86%,0.910,2434.5390625
IOI-2024-contest-mosaic,Qwen3-8B-Non-Thinking,mosaic_Qwen3-8B-Non-Thinking_1.cpp,MEMORY_LIMIT_EXCEEDED,22,22.00%,64.86%,0.910,2451.8046875
IOI-2024-contest-mosaic,Qwen3-8B-Non-Thinking,mosaic_Qwen3-8B-Non-Thinking_2.cpp,MEMORY_LIMIT_EXCEEDED,0,0.00%,8.33%,0.900,2452.0703125
IOI-2024-contest-mosaic,Qwen3-8B-Non-Thinking,mosaic_Qwen3-8B-Non-Thinking_3.cpp,MEMORY_LIMIT_EXCEEDED,0,0.00%,0.00%,0.910,2444.8515625
IOI-2024-contest-mosaic,Qwen3-8B-Non-Thinking,mosaic_Qwen3-8B-Non-Thinking_4.cpp,MEMORY_LIMIT_EXCEEDED,22,22.00%,64.86%,0.900,2446.4453125
IOI-2024-contest-mosaic,Qwen3-8B-Non-Thinking,mosaic_Qwen3-8B-Non-Thinking_5.cpp,MEMORY_LIMIT_EXCEEDED,22,22.00%,64.86%,0.940,2441.2421875
IOI-2024-contest-mosaic,Qwen3-8B-Non-Thinking,mosaic_Qwen3-8B-Non-Thinking_6.cpp,MEMORY_LIMIT_EXCEEDED,22,22.00%,64.86%,0.910,2449.4921875
IOI-2024-contest-mosaic,Qwen3-8B-Non-Thinking,mosaic_Qwen3-8B-Non-Thinking_7.cpp,MEMORY_LIMIT_EXCEEDED,22,22.00%,64.86%,0.940,2431.4453125
IOI-2024-contest-nile,Qwen3-8B-Non-Thinking,nile_Qwen3-8B-Non-Thinking_0.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.060,10.0
IOI-2024-contest-nile,Qwen3-8B-Non-Thinking,nile_Qwen3-8B-Non-Thinking_1.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.030,3.3671875
IOI-2024-contest-nile,Qwen3-8B-Non-Thinking,nile_Qwen3-8B-Non-Thinking_2.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.040,5.36328125
IOI-2024-contest-nile,Qwen3-8B-Non-Thinking,nile_Qwen3-8B-Non-Thinking_3.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.030,3.8359375
IOI-2024-contest-nile,Qwen3-8B-Non-Thinking,nile_Qwen3-8B-Non-Thinking_4.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.040,3.83984375
IOI-2024-contest-nile,Qwen3-8B-Non-Thinking,nile_Qwen3-8B-Non-Thinking_5.cpp,TIME_LIMIT_EXCEEDED,17,17.00%,20.69%,2.410,6.12890625
IOI-2024-contest-nile,Qwen3-8B-Non-Thinking,nile_Qwen3-8B-Non-Thinking_6.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.070,4.6015625
IOI-2024-contest-nile,Qwen3-8B-Non-Thinking,nile_Qwen3-8B-Non-Thinking_7.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2024-contest-sphinx,Qwen3-8B-Non-Thinking,sphinx_Qwen3-8B-Non-Thinking_0.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2024-contest-sphinx,Qwen3-8B-Non-Thinking,sphinx_Qwen3-8B-Non-Thinking_2.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2024-contest-sphinx,Qwen3-8B-Non-Thinking,sphinx_Qwen3-8B-Non-Thinking_3.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2024-contest-sphinx,Qwen3-8B-Non-Thinking,sphinx_Qwen3-8B-Non-Thinking_4.cpp,RUNTIME_ERROR,0,0.00%,3.26%,0.030,3.8671875
IOI-2024-contest-sphinx,Qwen3-8B-Non-Thinking,sphinx_Qwen3-8B-Non-Thinking_6.cpp,RUNTIME_ERROR,0,0.00%,3.26%,0.030,3.87890625
IOI-2024-contest-sphinx,Qwen3-8B-Non-Thinking,sphinx_Qwen3-8B-Non-Thinking_7.cpp,RUNTIME_ERROR,0,0.00%,3.26%,0.030,3.90625
IOI-2024-contest-tree,Qwen3-8B-Non-Thinking,tree_Qwen3-8B-Non-Thinking_0.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,2.410,28.48046875
IOI-2024-contest-tree,Qwen3-8B-Non-Thinking,tree_Qwen3-8B-Non-Thinking_1.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2024-contest-tree,Qwen3-8B-Non-Thinking,tree_Qwen3-8B-Non-Thinking_2.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2024-contest-tree,Qwen3-8B-Non-Thinking,tree_Qwen3-8B-Non-Thinking_3.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2024-contest-tree,Qwen3-8B-Non-Thinking,tree_Qwen3-8B-Non-Thinking_4.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2024-contest-tree,Qwen3-8B-Non-Thinking,tree_Qwen3-8B-Non-Thinking_5.cpp,RUNTIME_ERROR,0,0.00%,0.00%,0.060,24.44140625
IOI-2024-contest-tree,Qwen3-8B-Non-Thinking,tree_Qwen3-8B-Non-Thinking_6.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
IOI-2024-contest-tree,Qwen3-8B-Non-Thinking,tree_Qwen3-8B-Non-Thinking_7.cpp,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0
JOI-2023-JOI-2023-ho-t1_Stone_Arranging_2,Qwen3-8B-Non-Thinking,2023-ho-t1_Stone_Arranging_2_Qwen3-8B-Non-Thinking_0.cpp,RUNTIME_ERROR,0,0.00%,32.10%,0.160,0.00390625
JOI-2023-JOI-2023-ho-t1_Stone_Arranging_2,Qwen3-8B-Non-Thinking,2023-ho-t1_Stone_Arranging_2_Qwen3-8B-Non-Thinking_1.cpp,RUNTIME_ERROR,0,0.00%,32.10%,0.160,0.00390625
JOI-2023-JOI-2023-ho-t1_Stone_Arranging_2,Qwen3-8B-Non-Thinking,2023-ho-t1_Stone_Arranging_2_Qwen3-8B-Non-Thinking_2.cpp,RUNTIME_ERROR,0,0.00%,32.10%,0.160,0
JOI-2023-JOI-2023-ho-t1_Stone_Arranging_2,Qwen3-8B-Non-Thinking,2023-ho-t1_Stone_Arranging_2_Qwen3-8B-Non-Thinking_3.cpp,RUNTIME_ERROR,0,0.00%,32.10%,0.160,0.00390625
JOI-2023-JOI-2023-ho-t1_Stone_Arranging_2,Qwen3-8B-Non-Thinking,2023-ho-t1_Stone_Arranging_2_Qwen3-8B-Non-Thinking_4.cpp,RUNTIME_ERROR,0,0.00%,32.10%,0.160,0.00390625
JOI-2023-JOI-2023-ho-t1_Stone_Arranging_2,Qwen3-8B-Non-Thinking,2023-ho-t1_Stone_Arranging_2_Qwen3-8B-Non-Thinking_5.cpp,RUNTIME_ERROR,0,0.00%,32.10%,0.160,0.00390625
JOI-2023-JOI-2023-ho-t1_Stone_Arranging_2,Qwen3-8B-Non-Thinking,2023-ho-t1_Stone_Arranging_2_Qwen3-8B-Non-Thinking_6.cpp,RUNTIME_ERROR,0,0.00%,32.10%,0.000,0
